"boundaryCondition","compartmentCode","constant","cyId","derivedUnits","exponent","fast","fbc_charge","fbc_chemicalFormula","fbc_lowerFluxBound","fbc_objective-obj","fbc_upperFluxBound","hasOnlySubstanceUnits","kind","label","metaId","multiplier","name","reversible","sbml compartment","sbml id","sbml type","sbml type ext","sbo","scale","selected","shared name","units","unitSid","value"
"false","2","false","meta_M_cynt_p",,,,"-1","CNO",,,,"false",,"Cyanate","meta_M_cynt_p",,,,"p","M_cynt_p","species","species","SBO:0000247",,"false","Cyanate",,,
"false","1","false","meta_M_sqdg161_c",,,,"-1","C41H75O13S",,,,"false",,"Sulfoquinovosyldiacylglycerol (n-C16 1)","meta_M_sqdg161_c",,,,"c","M_sqdg161_c","species","species","SBO:0000247",,"false","Sulfoquinovosyldiacylglycerol (n-C16 1)",,,
"false","1","false","meta_M_sqdg183_6_9_12_c",,,,"-1","C45H75O13S",,,,"false",,"Sulfoquinovosyldiacylglycerol (n-C18 3)","meta_M_sqdg183_6_9_12_c",,,,"c","M_sqdg183_6_9_12_c","species","species","SBO:0000247",,"false","Sulfoquinovosyldiacylglycerol (n-C18 3)",,,
"false","1","false","meta_M_sqdg180_c",,,,"-1","C45H87O13S",,,,"false",,"Sulfoquinovosyldiacylglycerol (n-C18 0)","meta_M_sqdg180_c",,,,"c","M_sqdg180_c","species","species","SBO:0000247",,"false","Sulfoquinovosyldiacylglycerol (n-C18 0)",,,
"false","1","false","meta_M_sqdg181_c",,,,"-1","C45H83O13S",,,,"false",,"Sulfoquinovosyldiacylglycerol (n-C18 1)","meta_M_sqdg181_c",,,,"c","M_sqdg181_c","species","species","SBO:0000247",,"false","Sulfoquinovosyldiacylglycerol (n-C18 1)",,,
"false","4","false","meta_M_cynt_e",,,,"-1","CNO",,,,"false",,"Cyanate","meta_M_cynt_e",,,,"e","M_cynt_e","species","species","SBO:0000247",,"false","Cyanate",,,
"false","4","false","meta_M_glc__D_e",,,,"0","C6H12O6",,,,"false",,"D-Glucose","meta_M_glc__D_e",,,,"e","M_glc__D_e","species","species","SBO:0000247",,"false","D-Glucose",,,
"false","1","false","meta_M_sqdg181_9_c",,,,"-1","C45H83O13S",,,,"false",,"Sulfoquinovosyldiacylglycerol (n-C18 1)","meta_M_sqdg181_9_c",,,,"c","M_sqdg181_9_c","species","species","SBO:0000247",,"false","Sulfoquinovosyldiacylglycerol (n-C18 1)",,,
"false","2","false","meta_M_fru_p",,,,"0","C6H12O6",,,,"false",,"D-Fructose","meta_M_fru_p",,,,"p","M_fru_p","species","species","SBO:0000247",,"false","D-Fructose",,,
"false","4","false","meta_M_cit_e",,,,"-3","C6H5O7",,,,"false",,"Citrate","meta_M_cit_e",,,,"e","M_cit_e","species","species","SBO:0000247",,"false","Citrate",,,
"false","1","false","meta_M_sqdg182_9_12_c",,,,"-1","C45H79O13S",,,,"false",,"Sulfoquinovosyldiacylglycerol (n-C18 2)","meta_M_sqdg182_9_12_c",,,,"c","M_sqdg182_9_12_c","species","species","SBO:0000247",,"false","Sulfoquinovosyldiacylglycerol (n-C18 2)",,,
"false","2","false","meta_M_cit_p",,,,"-3","C6H5O7",,,,"false",,"Citrate","meta_M_cit_p",,,,"p","M_cit_p","species","species","SBO:0000247",,"false","Citrate",,,
"false","4","false","meta_M_fru_e",,,,"0","C6H12O6",,,,"false",,"D-Fructose","meta_M_fru_e",,,,"e","M_fru_e","species","species","SBO:0000247",,"false","D-Fructose",,,
"false","2","false","meta_M_glu__L_p",,,,"-1","C5H8NO4",,,,"false",,"L-Glutamate","meta_M_glu__L_p",,,,"p","M_glu__L_p","species","species","SBO:0000247",,"false","L-Glutamate",,,
"false","2","false","meta_M_h2_p",,,,"0","H2",,,,"false",,"Hydrogen","meta_M_h2_p",,,,"p","M_h2_p","species","species","SBO:0000247",,"false","Hydrogen",,,
"false","1","false","meta_M_sqdg183_9_12_15_c",,,,"-1","C45H75O13S",,,,"false",,"Sulfoquinovosyldiacylglycerol (n-C18 3)","meta_M_sqdg183_9_12_15_c",,,,"c","M_sqdg183_9_12_15_c","species","species","SBO:0000247",,"false","Sulfoquinovosyldiacylglycerol (n-C18 3)",,,
"false","1","false","meta_M_sqdg184_6_9_12_15_c",,,,"-1","C45H71O13S",,,,"false",,"Sulfoquinovosyldiacylglycerol (n-C18 4)","meta_M_sqdg184_6_9_12_15_c",,,,"c","M_sqdg184_6_9_12_15_c","species","species","SBO:0000247",,"false","Sulfoquinovosyldiacylglycerol (n-C18 4)",,,
"false","4","false","meta_M_h2_e",,,,"0","H2",,,,"false",,"Hydrogen","meta_M_h2_e",,,,"e","M_h2_e","species","species","SBO:0000247",,"false","Hydrogen",,,
"false","2","false","meta_M_na1_p",,,,"1","Na",,,,"false",,"Sodium","meta_M_na1_p",,,,"p","M_na1_p","species","species","SBO:0000247",,"false","Sodium",,,
"false","1","false","meta_M_sucbz_c",,,,"-2","C11H8O5",,,,"false",,"O-Succinylbenzoate","meta_M_sucbz_c",,,,"c","M_sucbz_c","species","species","SBO:0000247",,"false","O-Succinylbenzoate",,,
"false","1","false","meta_M_na1_c",,,,"1","Na",,,,"false",,"Sodium","meta_M_na1_c",,,,"c","M_na1_c","species","species","SBO:0000247",,"false","Sodium",,,
"false","4","false","meta_M_glu__L_e",,,,"-1","C5H8NO4",,,,"false",,"L-Glutamate","meta_M_glu__L_e",,,,"e","M_glu__L_e","species","species","SBO:0000247",,"false","L-Glutamate",,,
"false","4","false","meta_M_h_e",,,,"1","H",,,,"false",,"H+","meta_M_h_e",,,,"e","M_h_e","species","species","SBO:0000247",,"false","H+",,,
"false","1","false","meta_M_2shchc_c",,,,"-2","C11H10O6",,,,"false",,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate","meta_M_2shchc_c",,,,"c","M_2shchc_c","species","species","SBO:0000247",,"false","2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate",,,
"false","2","false","meta_M_hco3_p",,,,"-1","CHO3",,,,"false",,"Bicarbonate","meta_M_hco3_p",,,,"p","M_hco3_p","species","species","SBO:0000247",,"false","Bicarbonate",,,
"false","1","false","meta_M_succoa_c",,,,"-5","C25H35N7O19P3S",,,,"false",,"Succinyl-CoA","meta_M_succoa_c",,,,"c","M_succoa_c","species","species","SBO:0000247",,"false","Succinyl-CoA",,,
"false","4","false","meta_M_hco3_e",,,,"-1","CHO3",,,,"false",,"Bicarbonate","meta_M_hco3_e",,,,"e","M_hco3_e","species","species","SBO:0000247",,"false","Bicarbonate",,,
"false","4","false","meta_M_pyr_e",,,,"-1","C3H3O3",,,,"false",,"Pyruvate","meta_M_pyr_e",,,,"e","M_pyr_e","species","species","SBO:0000247",,"false","Pyruvate",,,
"false","1","false","meta_M_dtdp4d6dg_c",,,,"-2","C16H22N2O15P2",,,,"false",,"DTDP-4-dehydro-6-deoxy-D-glucose","meta_M_dtdp4d6dg_c",,,,"c","M_dtdp4d6dg_c","species","species","SBO:0000247",,"false","DTDP-4-dehydro-6-deoxy-D-glucose",,,
"false","4","false","meta_M_fum_e",,,,"-2","C4H2O4",,,,"false",,"Fumarate","meta_M_fum_e",,,,"e","M_fum_e","species","species","SBO:0000247",,"false","Fumarate",,,
"false","4","false","meta_M_co2_e",,,,"0","CO2",,,,"false",,"CO2 CO2","meta_M_co2_e",,,,"e","M_co2_e","species","species","SBO:0000247",,"false","CO2 CO2",,,
"false","1","false","meta_M_dtdp4d6dm_c",,,,"-2","C16H22N2O15P2",,,,"false",,"DTDP-4-dehydro-6-deoxy-L-mannose","meta_M_dtdp4d6dm_c",,,,"c","M_dtdp4d6dm_c","species","species","SBO:0000247",,"false","DTDP-4-dehydro-6-deoxy-L-mannose",,,
"false","2","false","meta_M_co2_p",,,,"0","CO2",,,,"false",,"CO2 CO2","meta_M_co2_p",,,,"p","M_co2_p","species","species","SBO:0000247",,"false","CO2 CO2",,,
"false","4","false","meta_M_succ_e",,,,"-2","C4H4O4",,,,"false",,"Succinate","meta_M_succ_e",,,,"e","M_succ_e","species","species","SBO:0000247",,"false","Succinate",,,
"false","1","false","meta_M_dtdprmn_c",,,,"-2","C16H24N2O15P2",,,,"false",,"DTDP-L-rhamnose","meta_M_dtdprmn_c",,,,"c","M_dtdprmn_c","species","species","SBO:0000247",,"false","DTDP-L-rhamnose",,,
"false","4","false","meta_M_co_e",,,,"0","CO",,,,"false",,"Carbon monoxide","meta_M_co_e",,,,"e","M_co_e","species","species","SBO:0000247",,"false","Carbon monoxide",,,
"false","2","false","meta_M_ala__L_p",,,,"0","C3H7NO2",,,,"false",,"L-Alanine","meta_M_ala__L_p",,,,"p","M_ala__L_p","species","species","SBO:0000247",,"false","L-Alanine",,,
"false","1","false","meta_M_thfglu_c",,,,"-3","C24H27N8O9",,,,"false",,"Tetrahydrofolyl Glu 2  C24H27N8O9","meta_M_thfglu_c",,,,"c","M_thfglu_c","species","species","SBO:0000247",,"false","Tetrahydrofolyl Glu 2  C24H27N8O9",,,
"false","4","false","meta_M_ala__L_e",,,,"0","C3H7NO2",,,,"false",,"L-Alanine","meta_M_ala__L_e",,,,"e","M_ala__L_e","species","species","SBO:0000247",,"false","L-Alanine",,,
"false","2","false","meta_M_arg__L_p",,,,"1","C6H15N4O2",,,,"false",,"L-Arginine","meta_M_arg__L_p",,,,"p","M_arg__L_p","species","species","SBO:0000247",,"false","L-Arginine",,,
"false","2","false","meta_M_mal__L_p",,,,"-2","C4H4O5",,,,"false",,"L-Malate","meta_M_mal__L_p",,,,"p","M_mal__L_p","species","species","SBO:0000247",,"false","L-Malate",,,
"false","4","false","meta_M_mal__L_e",,,,"-2","C4H4O5",,,,"false",,"L-Malate","meta_M_mal__L_e",,,,"e","M_mal__L_e","species","species","SBO:0000247",,"false","L-Malate",,,
"false","1","false","meta_M_thr__L_c",,,,"0","C4H9NO3",,,,"false",,"L-Threonine","meta_M_thr__L_c",,,,"c","M_thr__L_c","species","species","SBO:0000247",,"false","L-Threonine",,,
"false","2","false","meta_M_akg_p",,,,"-2","C5H4O5",,,,"false",,"2-Oxoglutarate","meta_M_akg_p",,,,"p","M_akg_p","species","species","SBO:0000247",,"false","2-Oxoglutarate",,,
"false","4","false","meta_M_akg_e",,,,"-2","C5H4O5",,,,"false",,"2-Oxoglutarate","meta_M_akg_e",,,,"e","M_akg_e","species","species","SBO:0000247",,"false","2-Oxoglutarate",,,
"false","4","false","meta_M_arg__L_e",,,,"1","C6H15N4O2",,,,"false",,"L-Arginine","meta_M_arg__L_e",,,,"e","M_arg__L_e","species","species","SBO:0000247",,"false","L-Arginine",,,
"false","1","false","meta_M_2obut_c",,,,"-1","C4H5O3",,,,"false",,"2-Oxobutanoate","meta_M_2obut_c",,,,"c","M_2obut_c","species","species","SBO:0000247",,"false","2-Oxobutanoate",,,
"false","2","false","meta_M_gly_p",,,,"0","C2H5NO2",,,,"false",,"Glycine","meta_M_gly_p",,,,"p","M_gly_p","species","species","SBO:0000247",,"false","Glycine",,,
"false","2","false","meta_M_succ_p",,,,"-2","C4H4O4",,,,"false",,"Succinate","meta_M_succ_p",,,,"p","M_succ_p","species","species","SBO:0000247",,"false","Succinate",,,
"false","4","false","meta_M_gly_e",,,,"0","C2H5NO2",,,,"false",,"Glycine","meta_M_gly_e",,,,"e","M_gly_e","species","species","SBO:0000247",,"false","Glycine",,,
"false","1","false","meta_M_thrp_c",,,,"-2","C4H8NO6P",,,,"false",,"L-Threonine O-3-phosphate","meta_M_thrp_c",,,,"c","M_thrp_c","species","species","SBO:0000247",,"false","L-Threonine O-3-phosphate",,,
"false","2","false","meta_M_gln__L_p",,,,"0","C5H10N2O3",,,,"false",,"L-Glutamine","meta_M_gln__L_p",,,,"p","M_gln__L_p","species","species","SBO:0000247",,"false","L-Glutamine",,,
"false","4","false","meta_M_gln__L_e",,,,"0","C5H10N2O3",,,,"false",,"L-Glutamine","meta_M_gln__L_e",,,,"e","M_gln__L_e","species","species","SBO:0000247",,"false","L-Glutamine",,,
"false","2","false","meta_M_pyr_p",,,,"-1","C3H3O3",,,,"false",,"Pyruvate","meta_M_pyr_p",,,,"p","M_pyr_p","species","species","SBO:0000247",,"false","Pyruvate",,,
"false","2","false","meta_M_fum_p",,,,"-2","C4H2O4",,,,"false",,"Fumarate","meta_M_fum_p",,,,"p","M_fum_p","species","species","SBO:0000247",,"false","Fumarate",,,
"false","1","false","meta_M_trnathr_c",,,,"0","R",,,,"false",,"TRNA(Thr)","meta_M_trnathr_c",,,,"c","M_trnathr_c","species","species","SBO:0000247",,"false","TRNA(Thr)",,,
"false","2","false","meta_M_co_p",,,,"0","CO",,,,"false",,"Carbon monoxide","meta_M_co_p",,,,"p","M_co_p","species","species","SBO:0000247",,"false","Carbon monoxide",,,
"false","2","false","meta_M_his__L_p",,,,"0","C6H9N3O2",,,,"false",,"L-Histidine","meta_M_his__L_p",,,,"p","M_his__L_p","species","species","SBO:0000247",,"false","L-Histidine",,,
"false","4","false","meta_M_his__L_e",,,,"0","C6H9N3O2",,,,"false",,"L-Histidine","meta_M_his__L_e",,,,"e","M_his__L_e","species","species","SBO:0000247",,"false","L-Histidine",,,
"false","1","false","meta_M_cytd_c",,,,"0","C9H13N3O5",,,,"false",,"Cytidine","meta_M_cytd_c",,,,"c","M_cytd_c","species","species","SBO:0000247",,"false","Cytidine",,,
"false","1","false","meta_M_oxa_c",,,,"-2","C2O4",,,,"false",,"Oxalate","meta_M_oxa_c",,,,"c","M_oxa_c","species","species","SBO:0000247",,"false","Oxalate",,,
"false","2","false","meta_M_leu__L_p",,,,"0","C6H13NO2",,,,"false",,"L-Leucine","meta_M_leu__L_p",,,,"p","M_leu__L_p","species","species","SBO:0000247",,"false","L-Leucine",,,
"false","1","false","meta_M_thrtrna_c",,,,"1","C4H8NO2R",,,,"false",,"L-Threonyl-tRNA(Thr)","meta_M_thrtrna_c",,,,"c","M_thrtrna_c","species","species","SBO:0000247",,"false","L-Threonyl-tRNA(Thr)",,,
"false","4","false","meta_M_leu__L_e",,,,"0","C6H13NO2",,,,"false",,"L-Leucine","meta_M_leu__L_e",,,,"e","M_leu__L_e","species","species","SBO:0000247",,"false","L-Leucine",,,
"false","2","false","meta_M_lys__L_p",,,,"1","C6H15N2O2",,,,"false",,"L-Lysine","meta_M_lys__L_p",,,,"p","M_lys__L_p","species","species","SBO:0000247",,"false","L-Lysine",,,
"false","1","false","meta_M_dna_c",,,,"0","C10H17O8PR2",,,,"false",,"DNA","meta_M_dna_c",,,,"c","M_dna_c","species","species","SBO:0000247",,"false","DNA",,,
"false","1","false","meta_M_dna5mtc_c",,,,"0","C11H19O8PR2",,,,"false",,"DNA 5-methylcytosine","meta_M_dna5mtc_c",,,,"c","M_dna5mtc_c","species","species","SBO:0000247",,"false","DNA 5-methylcytosine",,,
"false","1","false","meta_M_tyr__L_c",,,,"0","C9H11NO3",,,,"false",,"L-Tyrosine","meta_M_tyr__L_c",,,,"c","M_tyr__L_c","species","species","SBO:0000247",,"false","L-Tyrosine",,,
"false","4","false","meta_M_lys__L_e",,,,"1","C6H15N2O2",,,,"false",,"L-Lysine","meta_M_lys__L_e",,,,"e","M_lys__L_e","species","species","SBO:0000247",,"false","L-Lysine",,,
"false","1","false","meta_M_achms_c",,,,"0","C6H11NO4",,,,"false",,"O Acetyl L homoserine C6H11NO4","meta_M_achms_c",,,,"c","M_achms_c","species","species","SBO:0000247",,"false","O Acetyl L homoserine C6H11NO4",,,
"false","1","false","meta_M_4hba_c",,,,"0","C7H8O2",,,,"false",,"4-Hydroxy-benzyl alcohol","meta_M_4hba_c",,,,"c","M_4hba_c","species","species","SBO:0000247",,"false","4-Hydroxy-benzyl alcohol",,,
"false","2","false","meta_M_pro__L_p",,,,"0","C5H9NO2",,,,"false",,"L-Proline","meta_M_pro__L_p",,,,"p","M_pro__L_p","species","species","SBO:0000247",,"false","L-Proline",,,
"false","1","false","meta_M_5mdru1p_c",,,,"-2","C6H11O7PS",,,,"false",,"5-Methylthio-5-deoxy-D-ribulose 1-phosphate","meta_M_5mdru1p_c",,,,"c","M_5mdru1p_c","species","species","SBO:0000247",,"false","5-Methylthio-5-deoxy-D-ribulose 1-phosphate",,,
"false","1","false","meta_M_4mpetz_c",,,,"-2","C6H8NO4PS",,,,"false",,"4-Methyl-5-(2-phosphoethyl)-thiazole","meta_M_4mpetz_c",,,,"c","M_4mpetz_c","species","species","SBO:0000247",,"false","4-Methyl-5-(2-phosphoethyl)-thiazole",,,
"false","1","false","meta_M_5mdr1p_c",,,,"-2","C6H11O7PS",,,,"false",,"5-Methylthio-5-deoxy-D-ribose 1-phosphate","meta_M_5mdr1p_c",,,,"c","M_5mdr1p_c","species","species","SBO:0000247",,"false","5-Methylthio-5-deoxy-D-ribose 1-phosphate",,,
"false","4","false","meta_M_pro__L_e",,,,"0","C5H9NO2",,,,"false",,"L-Proline","meta_M_pro__L_e",,,,"e","M_pro__L_e","species","species","SBO:0000247",,"false","L-Proline",,,
"false","1","false","meta_M_dxyl_c",,,,"0","C5H10O4",,,,"false",,"1-deoxy-D-xylulose","meta_M_dxyl_c",,,,"c","M_dxyl_c","species","species","SBO:0000247",,"false","1-deoxy-D-xylulose",,,
"false","2","false","meta_M_ser__L_p",,,,"0","C3H7NO3",,,,"false",,"L-Serine","meta_M_ser__L_p",,,,"p","M_ser__L_p","species","species","SBO:0000247",,"false","L-Serine",,,
"false","1","false","meta_M_suc6p_c",,,,"-2","C12H21O14P",,,,"false",,"Sucrose 6-phosphate","meta_M_suc6p_c",,,,"c","M_suc6p_c","species","species","SBO:0000247",,"false","Sucrose 6-phosphate",,,
"false","1","false","meta_M_4mhetz_c",,,,"0","C6H9NOS",,,,"false",,"4-Methyl-5-(2-hydroxyethyl)-thiazole","meta_M_4mhetz_c",,,,"c","M_4mhetz_c","species","species","SBO:0000247",,"false","4-Methyl-5-(2-hydroxyethyl)-thiazole",,,
"false","4","false","meta_M_ser__L_e",,,,"0","C3H7NO3",,,,"false",,"L-Serine","meta_M_ser__L_e",,,,"e","M_ser__L_e","species","species","SBO:0000247",,"false","L-Serine",,,
"false","1","false","meta_M_thymd_c",,,,"0","C10H14N2O5",,,,"false",,"Thymidine C10H14N2O5","meta_M_thymd_c",,,,"c","M_thymd_c","species","species","SBO:0000247",,"false","Thymidine C10H14N2O5",,,
"false","2","false","meta_M_no3_p",,,,"-1","NO3",,,,"false",,"Nitrate","meta_M_no3_p",,,,"p","M_no3_p","species","species","SBO:0000247",,"false","Nitrate",,,
"false","1","false","meta_M_sucr_c",,,,"0","C12H22O11",,,,"false",,"Sucrose C12H22O11","meta_M_sucr_c",,,,"c","M_sucr_c","species","species","SBO:0000247",,"false","Sucrose C12H22O11",,,
"false","1","false","meta_M_thm_c",,,,"1","C12H17N4OS",,,,"false",,"Thiamin","meta_M_thm_c",,,,"c","M_thm_c","species","species","SBO:0000247",,"false","Thiamin",,,
"false","1","false","meta_M_glcglycp_c",,,,"-2","C9H17O11P",,,,"false",,"2-(beta-D-Glucosyl)-sn-glycerol 3-phosphate","meta_M_glcglycp_c",,,,"c","M_glcglycp_c","species","species","SBO:0000247",,"false","2-(beta-D-Glucosyl)-sn-glycerol 3-phosphate",,,
"false","4","false","meta_M_no3_e",,,,"-1","NO3",,,,"false",,"Nitrate","meta_M_no3_e",,,,"e","M_no3_e","species","species","SBO:0000247",,"false","Nitrate",,,
"false","1","false","meta_M_glcglyc_c",,,,"0","C9H18O8",,,,"false",,"2-(beta-D-Glucosyl)-sn-glycerol","meta_M_glcglyc_c",,,,"c","M_glcglyc_c","species","species","SBO:0000247",,"false","2-(beta-D-Glucosyl)-sn-glycerol",,,
"false","1","false","meta_M_thmmp_c",,,,"-1","C12H16N4O4PS",,,,"false",,"Thiamin monophosphate","meta_M_thmmp_c",,,,"c","M_thmmp_c","species","species","SBO:0000247",,"false","Thiamin monophosphate",,,
"false","2","false","meta_M_glcglyc_p",,,,"0","C9H18O8",,,,"false",,"2-(beta-D-Glucosyl)-sn-glycerol","meta_M_glcglyc_p",,,,"p","M_glcglyc_p","species","species","SBO:0000247",,"false","2-(beta-D-Glucosyl)-sn-glycerol",,,
"false","2","false","meta_M_urea_p",,,,"0","CH4N2O",,,,"false",,"Urea CH4N2O","meta_M_urea_p",,,,"p","M_urea_p","species","species","SBO:0000247",,"false","Urea CH4N2O",,,
"false","1","false","meta_M_2mahmp_c",,,,"-3","C6H8N3O7P2",,,,"false",,"2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate","meta_M_2mahmp_c",,,,"c","M_2mahmp_c","species","species","SBO:0000247",,"false","2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate",,,
"false","4","false","meta_M_urea_e",,,,"0","CH4N2O",,,,"false",,"Urea CH4N2O","meta_M_urea_e",,,,"e","M_urea_e","species","species","SBO:0000247",,"false","Urea CH4N2O",,,
"false","4","false","meta_M_glcglyc_e",,,,"0","C9H18O8",,,,"false",,"2-(beta-D-Glucosyl)-sn-glycerol","meta_M_glcglyc_e",,,,"e","M_glcglyc_e","species","species","SBO:0000247",,"false","2-(beta-D-Glucosyl)-sn-glycerol",,,
"false","1","false","meta_M_gtocophe_c",,,,"0","C28H48O2",,,,"false",,"Gamma-Tocopherol","meta_M_gtocophe_c",,,,"c","M_gtocophe_c","species","species","SBO:0000247",,"false","Gamma-Tocopherol",,,
"false","4","false","meta_M_sucr_e",,,,"0","C12H22O11",,,,"false",,"Sucrose C12H22O11","meta_M_sucr_e",,,,"e","M_sucr_e","species","species","SBO:0000247",,"false","Sucrose C12H22O11",,,
"false","2","false","meta_M_nh4_p",,,,"1","H4N",,,,"false",,"Ammonium","meta_M_nh4_p",,,,"p","M_nh4_p","species","species","SBO:0000247",,"false","Ammonium",,,
"false","1","false","meta_M_avite1_c",,,,"0","C29H50O2",,,,"false",,"Alpha-Tocopherol","meta_M_avite1_c",,,,"c","M_avite1_c","species","species","SBO:0000247",,"false","Alpha-Tocopherol",,,
"false","4","false","meta_M_nh4_e",,,,"1","H4N",,,,"false",,"Ammonium","meta_M_nh4_e",,,,"e","M_nh4_e","species","species","SBO:0000247",,"false","Ammonium",,,
"false","2","false","meta_M_sucr_p",,,,"0","C12H22O11",,,,"false",,"Sucrose C12H22O11","meta_M_sucr_p",,,,"p","M_sucr_p","species","species","SBO:0000247",,"false","Sucrose C12H22O11",,,
"false","1","false","meta_M_dtocophe_c",,,,"0","C27H46O2",,,,"false",,"Delta-Tocopherol","meta_M_dtocophe_c",,,,"c","M_dtocophe_c","species","species","SBO:0000247",,"false","Delta-Tocopherol",,,
"false","1","false","meta_M_sql_c",,,,"0","C30H50",,,,"false",,"Squalene C30H50","meta_M_sql_c",,,,"c","M_sql_c","species","species","SBO:0000247",,"false","Squalene C30H50",,,
"false","2","false","meta_M_k_p",,,,"1","K",,,,"false",,"Potassium","meta_M_k_p",,,,"p","M_k_p","species","species","SBO:0000247",,"false","Potassium",,,
"false","1","false","meta_M_bvite_c",,,,"0","C28H48O2",,,,"false",,"Beta-Tocopherol","meta_M_bvite_c",,,,"c","M_bvite_c","species","species","SBO:0000247",,"false","Beta-Tocopherol",,,
"false","1","false","meta_M_k_c",,,,"1","K",,,,"false",,"Potassium","meta_M_k_c",,,,"c","M_k_c","species","species","SBO:0000247",,"false","Potassium",,,
"false","4","false","meta_M_k_e",,,,"1","K",,,,"false",,"Potassium","meta_M_k_e",,,,"e","M_k_e","species","species","SBO:0000247",,"false","Potassium",,,
"false","1","false","meta_M_trp__L_c",,,,"0","C11H12N2O2",,,,"false",,"L-Tryptophan","meta_M_trp__L_c",,,,"c","M_trp__L_c","species","species","SBO:0000247",,"false","L-Tryptophan",,,
"false","2","false","meta_M_so4_p",,,,"-2","O4S",,,,"false",,"Sulfate","meta_M_so4_p",,,,"p","M_so4_p","species","species","SBO:0000247",,"false","Sulfate",,,
"false","1","false","meta_M_dptne_c",,,,"0","C30H50",,,,"false",,"Diploptene","meta_M_dptne_c",,,,"c","M_dptne_c","species","species","SBO:0000247",,"false","Diploptene",,,
"false","1","false","meta_M_dpterol_c",,,,"0","C30H52O",,,,"false",,"Diplopterol","meta_M_dpterol_c",,,,"c","M_dpterol_c","species","species","SBO:0000247",,"false","Diplopterol",,,
"false","1","false","meta_M_trnatrp_c",,,,"0","R",,,,"false",,"TRNA(Trp)","meta_M_trnatrp_c",,,,"c","M_trnatrp_c","species","species","SBO:0000247",,"false","TRNA(Trp)",,,
"false","4","false","meta_M_so4_e",,,,"-2","O4S",,,,"false",,"Sulfate","meta_M_so4_e",,,,"e","M_so4_e","species","species","SBO:0000247",,"false","Sulfate",,,
"false","1","false","meta_M_trptrna_c",,,,"1","C11H11N2OR",,,,"false",,"L-Tryptophanyl-tRNA(Trp)","meta_M_trptrna_c",,,,"c","M_trptrna_c","species","species","SBO:0000247",,"false","L-Tryptophanyl-tRNA(Trp)",,,
"false","2","false","meta_M_pi_p",,,,"-2","HO4P",,,,"false",,"Phosphate","meta_M_pi_p",,,,"p","M_pi_p","species","species","SBO:0000247",,"false","Phosphate",,,
"false","1","false","meta_M_trnatyr_c",,,,"0","R",,,,"false",,"TRNA(Tyr)","meta_M_trnatyr_c",,,,"c","M_trnatyr_c","species","species","SBO:0000247",,"false","TRNA(Tyr)",,,
"false","4","false","meta_M_pi_e",,,,"-2","HO4P",,,,"false",,"Phosphate","meta_M_pi_e",,,,"e","M_pi_e","species","species","SBO:0000247",,"false","Phosphate",,,
